0.0365508	5.80086
0.0366653	5.79965
0.0367806	5.79998
0.0368967	5.79913
0.0370134	5.79934
0.0371309	5.79825
0.0372492	5.79823
0.0373682	5.79678
0.037488	5.79635
0.0376085	5.7943
0.0377298	5.79316
0.0378519	5.79012
0.0379748	5.78775
0.0380985	5.78306
0.038223	5.77861
0.0383483	5.77114
0.0384745	5.76316
0.0386015	5.75105
0.0387293	5.73712
0.038858	5.71723
0.0389875	5.69331
0.0391179	5.66043
0.0392491	5.61977
0.0393813	5.5652
0.0395143	5.49661
0.0396483	5.40596
0.0397832	5.29092
0.0399189	5.14037
0.0400556	4.94833
0.0401933	4.69879
0.0403319	4.37978
0.0404714	3.96743
0.040612	3.44021
0.0407535	2.76204
0.040896	1.89696
0.0410395	0.790028
0.041184	-0.614281
0.0413295	-2.40268
0.0414761	-4.61038
0.0416237	-7.23582
0.0417723	-11.1586
0.041922	-16.3907
0.0420728	-21.497
0.0422247	-25.0453
0.0423777	-26.5525
0.0425318	-26.7474
0.042687	-26.6918
0.0428434	-26.7614
0.0430009	-26.1888
0.0431596	-23.9242
0.0433194	-19.6388
0.0434805	-14.2868
0.0436427	-9.4327
0.0438062	-6.11824
0.0439709	-3.71341
0.0441368	-1.64187
0.044304	-0.0211073
0.0444724	1.26989
0.0446422	2.27399
0.0448132	3.06693
0.0449856	3.68035
0.0451593	4.16109
0.0453343	4.5298
0.0455107	4.81495
0.0456885	5.02928
0.0458676	5.18912
0.0460482	5.30202
0.0462302	5.37606
0.0464137	5.41538
0.0465986	5.42196
0.046785	5.39735
0.0469729	5.33816
0.0471623	5.24334
0.0473532	5.10379
0.0475457	4.91507
0.0477398	4.66085
0.0479354	4.33136
0.0481327	3.89989
0.0483316	3.34843
0.0485321	2.63474
0.0487344	1.72892
0.0489383	0.564379
0.0491439	-0.902223
0.0493513	-2.78219
0.0495604	-5.04823
0.0497713	-7.83959
0.049984	-12.0706
0.0501985	-17.4052
0.0504149	-22.3129
0.0506331	-25.4721
